dataset_cls,tile_id,img_path,label_path,x0,y0,patch_width,patch_height,fold_id
Airs,146,train/image/christchurch_693.tif,train/label/christchurch_693.tif,0,0,10000,10000,11
Airs,147,train/image/christchurch_324.tif,train/label/christchurch_324.tif,0,0,10000,10000,12
Airs,148,train/image/christchurch_663.tif,train/label/christchurch_663.tif,0,0,10000,10000,13
Airs,149,train/image/christchurch_325.tif,train/label/christchurch_325.tif,0,0,10000,10000,14
Airs,150,train/image/christchurch_283.tif,train/label/christchurch_283.tif,0,0,10000,10000,5
Airs,151,train/image/christchurch_501.tif,train/label/christchurch_501.tif,0,0,10000,10000,6
Airs,152,train/image/christchurch_559.tif,train/label/christchurch_559.tif,0,0,10000,10000,7
Airs,153,train/image/christchurch_409.tif,train/label/christchurch_409.tif,0,0,10000,10000,8
Airs,154,train/image/christchurch_632.tif,train/label/christchurch_632.tif,0,0,10000,10000,9
Airs,155,train/image/christchurch_580.tif,train/label/christchurch_580.tif,0,0,10000,10000,10
Airs,156,train/image/christchurch_203.tif,train/label/christchurch_203.tif,0,0,10000,10000,11
Airs,157,train/image/christchurch_565.tif,train/label/christchurch_565.tif,0,0,10000,10000,12
Airs,158,train/image/christchurch_936.tif,train/label/christchurch_936.tif,0,0,10000,10000,13
Airs,159,train/image/christchurch_1013.tif,train/label/christchurch_1013.tif,0,0,10000,10000,14
Airs,160,train/image/christchurch_862.tif,train/label/christchurch_862.tif,0,0,10000,10000,5
Airs,161,train/image/christchurch_944.tif,train/label/christchurch_944.tif,0,0,10000,10000,6
Airs,162,train/image/christchurch_238.tif,train/label/christchurch_238.tif,0,0,10000,10000,7
Airs,163,train/image/christchurch_670.tif,train/label/christchurch_670.tif,0,0,10000,10000,8
Airs,164,train/image/christchurch_783.tif,train/label/christchurch_783.tif,0,0,10000,10000,9
Airs,165,train/image/christchurch_729.tif,train/label/christchurch_729.tif,0,0,10000,10000,10
Airs,166,train/image/christchurch_685.tif,train/label/christchurch_685.tif,0,0,10000,10000,11
Airs,167,train/image/christchurch_648.tif,train/label/christchurch_648.tif,0,0,10000,10000,12
Airs,168,train/image/christchurch_610.tif,train/label/christchurch_610.tif,0,0,10000,10000,13
Airs,169,train/image/christchurch_849.tif,train/label/christchurch_849.tif,0,0,10000,10000,14
Airs,170,train/image/christchurch_872.tif,train/label/christchurch_872.tif,0,0,10000,10000,5
Airs,171,train/image/christchurch_1017.tif,train/label/christchurch_1017.tif,0,0,10000,10000,6
Airs,172,train/image/christchurch_916.tif,train/label/christchurch_916.tif,0,0,10000,10000,7
Airs,173,train/image/christchurch_365.tif,train/label/christchurch_365.tif,0,0,10000,10000,8
Airs,174,train/image/christchurch_215.tif,train/label/christchurch_215.tif,0,0,10000,10000,9
Airs,175,train/image/christchurch_853.tif,train/label/christchurch_853.tif,0,0,10000,10000,10
Airs,176,train/image/christchurch_938.tif,train/label/christchurch_938.tif,0,0,10000,10000,11
Airs,177,train/image/christchurch_736.tif,train/label/christchurch_736.tif,0,0,10000,10000,12
Airs,178,train/image/christchurch_457.tif,train/label/christchurch_457.tif,0,0,10000,10000,13
Airs,179,train/image/christchurch_700.tif,train/label/christchurch_700.tif,0,0,10000,10000,14
Airs,180,train/image/christchurch_346.tif,train/label/christchurch_346.tif,0,0,10000,10000,5
Airs,181,train/image/christchurch_1030.tif,train/label/christchurch_1030.tif,0,0,10000,10000,6
Airs,182,train/image/christchurch_355.tif,train/label/christchurch_355.tif,0,0,10000,10000,7
Airs,183,train/image/christchurch_441.tif,train/label/christchurch_441.tif,0,0,10000,10000,8
Airs,184,train/image/christchurch_721.tif,train/label/christchurch_721.tif,0,0,10000,10000,9
Airs,185,train/image/christchurch_986.tif,train/label/christchurch_986.tif,0,0,10000,10000,10
Airs,186,train/image/christchurch_634.tif,train/label/christchurch_634.tif,0,0,10000,10000,11
Airs,187,train/image/christchurch_183.tif,train/label/christchurch_183.tif,0,0,10000,10000,12
Airs,188,train/image/christchurch_490.tif,train/label/christchurch_490.tif,0,0,10000,10000,13
Airs,189,train/image/christchurch_320.tif,train/label/christchurch_320.tif,0,0,10000,10000,14
Airs,190,train/image/christchurch_217.tif,train/label/christchurch_217.tif,0,0,10000,10000,5
Airs,191,train/image/christchurch_482.tif,train/label/christchurch_482.tif,0,0,10000,10000,6
Airs,192,train/image/christchurch_737.tif,train/label/christchurch_737.tif,0,0,10000,10000,7
Airs,193,train/image/christchurch_843.tif,train/label/christchurch_843.tif,0,0,10000,10000,8
Airs,194,train/image/christchurch_454.tif,train/label/christchurch_454.tif,0,0,10000,10000,9
Airs,195,train/image/christchurch_782.tif,train/label/christchurch_782.tif,0,0,10000,10000,10
Airs,196,train/image/christchurch_170.tif,train/label/christchurch_170.tif,0,0,10000,10000,11
Airs,197,train/image/christchurch_767.tif,train/label/christchurch_767.tif,0,0,10000,10000,12
Airs,198,train/image/christchurch_381.tif,train/label/christchurch_381.tif,0,0,10000,10000,13
Airs,199,train/image/christchurch_744.tif,train/label/christchurch_744.tif,0,0,10000,10000,14
Airs,200,train/image/christchurch_146.tif,train/label/christchurch_146.tif,0,0,10000,10000,5
Airs,201,train/image/christchurch_543.tif,train/label/christchurch_543.tif,0,0,10000,10000,6
Airs,202,train/image/christchurch_655.tif,train/label/christchurch_655.tif,0,0,10000,10000,7
Airs,203,train/image/christchurch_159.tif,train/label/christchurch_159.tif,0,0,10000,10000,8
Airs,204,train/image/christchurch_763.tif,train/label/christchurch_763.tif,0,0,10000,10000,9
Airs,205,train/image/christchurch_97.tif,train/label/christchurch_97.tif,0,0,10000,10000,10
Airs,206,train/image/christchurch_691.tif,train/label/christchurch_691.tif,0,0,10000,10000,11
Airs,207,train/image/christchurch_682.tif,train/label/christchurch_682.tif,0,0,10000,10000,12
Airs,208,train/image/christchurch_472.tif,train/label/christchurch_472.tif,0,0,10000,10000,13
Airs,209,train/image/christchurch_226.tif,train/label/christchurch_226.tif,0,0,10000,10000,14
Airs,210,train/image/christchurch_281.tif,train/label/christchurch_281.tif,0,0,10000,10000,5
Airs,211,train/image/christchurch_918.tif,train/label/christchurch_918.tif,0,0,10000,10000,6
Airs,212,train/image/christchurch_182.tif,train/label/christchurch_182.tif,0,0,10000,10000,7
Airs,213,train/image/christchurch_956.tif,train/label/christchurch_956.tif,0,0,10000,10000,8
Airs,214,train/image/christchurch_692.tif,train/label/christchurch_692.tif,0,0,10000,10000,9
Airs,215,train/image/christchurch_294.tif,train/label/christchurch_294.tif,0,0,10000,10000,10
Airs,216,train/image/christchurch_857.tif,train/label/christchurch_857.tif,0,0,10000,10000,11
Airs,217,train/image/christchurch_96.tif,train/label/christchurch_96.tif,0,0,10000,10000,12
Airs,218,train/image/christchurch_749.tif,train/label/christchurch_749.tif,0,0,10000,10000,13
Airs,219,train/image/christchurch_161.tif,train/label/christchurch_161.tif,0,0,10000,10000,14
Airs,220,train/image/christchurch_164.tif,train/label/christchurch_164.tif,0,0,10000,10000,5
Airs,221,train/image/christchurch_816.tif,train/label/christchurch_816.tif,0,0,10000,10000,6
Airs,222,train/image/christchurch_402.tif,train/label/christchurch_402.tif,0,0,10000,10000,7
Airs,223,train/image/christchurch_148.tif,train/label/christchurch_148.tif,0,0,10000,10000,8
Airs,224,train/image/christchurch_616.tif,train/label/christchurch_616.tif,0,0,10000,10000,9
Airs,225,train/image/christchurch_295.tif,train/label/christchurch_295.tif,0,0,10000,10000,10
Airs,226,train/image/christchurch_792.tif,train/label/christchurch_792.tif,0,0,10000,10000,11
Airs,227,train/image/christchurch_175.tif,train/label/christchurch_175.tif,0,0,10000,10000,12
Airs,228,train/image/christchurch_552.tif,train/label/christchurch_552.tif,0,0,10000,10000,13
Airs,229,train/image/christchurch_414.tif,train/label/christchurch_414.tif,0,0,10000,10000,14
Airs,230,train/image/christchurch_642.tif,train/label/christchurch_642.tif,0,0,10000,10000,5
Airs,231,train/image/christchurch_558.tif,train/label/christchurch_558.tif,0,0,10000,10000,6
Airs,232,train/image/christchurch_603.tif,train/label/christchurch_603.tif,0,0,10000,10000,7
Airs,233,train/image/christchurch_587.tif,train/label/christchurch_587.tif,0,0,10000,10000,8
Airs,234,train/image/christchurch_954.tif,train/label/christchurch_954.tif,0,0,10000,10000,9
Airs,235,train/image/christchurch_774.tif,train/label/christchurch_774.tif,0,0,10000,10000,10
Airs,236,train/image/christchurch_835.tif,train/label/christchurch_835.tif,0,0,10000,10000,11
Airs,237,train/image/christchurch_386.tif,train/label/christchurch_386.tif,0,0,10000,10000,12
Airs,238,train/image/christchurch_494.tif,train/label/christchurch_494.tif,0,0,10000,10000,13
Airs,239,train/image/christchurch_201.tif,train/label/christchurch_201.tif,0,0,10000,10000,14
Airs,240,train/image/christchurch_92.tif,train/label/christchurch_92.tif,0,0,10000,10000,5
Airs,241,train/image/christchurch_778.tif,train/label/christchurch_778.tif,0,0,10000,10000,6
Airs,242,train/image/christchurch_841.tif,train/label/christchurch_841.tif,0,0,10000,10000,7
Airs,243,train/image/christchurch_163.tif,train/label/christchurch_163.tif,0,0,10000,10000,8
Airs,244,train/image/christchurch_824.tif,train/label/christchurch_824.tif,0,0,10000,10000,9
Airs,245,train/image/christchurch_115.tif,train/label/christchurch_115.tif,0,0,10000,10000,10
Airs,246,train/image/christchurch_191.tif,train/label/christchurch_191.tif,0,0,10000,10000,11
Airs,247,train/image/christchurch_539.tif,train/label/christchurch_539.tif,0,0,10000,10000,12
Airs,248,train/image/christchurch_448.tif,train/label/christchurch_448.tif,0,0,10000,10000,13
Airs,249,train/image/christchurch_852.tif,train/label/christchurch_852.tif,0,0,10000,10000,14
Airs,250,train/image/christchurch_583.tif,train/label/christchurch_583.tif,0,0,10000,10000,5
Airs,251,train/image/christchurch_53.tif,train/label/christchurch_53.tif,0,0,10000,10000,6
Airs,252,train/image/christchurch_488.tif,train/label/christchurch_488.tif,0,0,10000,10000,7
Airs,253,train/image/christchurch_815.tif,train/label/christchurch_815.tif,0,0,10000,10000,8
Airs,254,train/image/christchurch_706.tif,train/label/christchurch_706.tif,0,0,10000,10000,9
Airs,255,train/image/christchurch_308.tif,train/label/christchurch_308.tif,0,0,10000,10000,10
Airs,256,train/image/christchurch_112.tif,train/label/christchurch_112.tif,0,0,10000,10000,11
Airs,257,train/image/christchurch_160.tif,train/label/christchurch_160.tif,0,0,10000,10000,12
Airs,258,train/image/christchurch_356.tif,train/label/christchurch_356.tif,0,0,10000,10000,13
Airs,259,train/image/christchurch_801.tif,train/label/christchurch_801.tif,0,0,10000,10000,14
Airs,260,train/image/christchurch_411.tif,train/label/christchurch_411.tif,0,0,10000,10000,5
Airs,261,train/image/christchurch_471.tif,train/label/christchurch_471.tif,0,0,10000,10000,6
Airs,262,train/image/christchurch_421.tif,train/label/christchurch_421.tif,0,0,10000,10000,7
Airs,263,train/image/christchurch_867.tif,train/label/christchurch_867.tif,0,0,10000,10000,8
Airs,264,train/image/christchurch_607.tif,train/label/christchurch_607.tif,0,0,10000,10000,9
Airs,265,train/image/christchurch_333.tif,train/label/christchurch_333.tif,0,0,10000,10000,10
Airs,266,train/image/christchurch_858.tif,train/label/christchurch_858.tif,0,0,10000,10000,11
Airs,267,train/image/christchurch_793.tif,train/label/christchurch_793.tif,0,0,10000,10000,12
Airs,268,train/image/christchurch_30.tif,train/label/christchurch_30.tif,0,0,10000,10000,13
Airs,269,train/image/christchurch_271.tif,train/label/christchurch_271.tif,0,0,10000,10000,14
Airs,270,train/image/christchurch_947.tif,train/label/christchurch_947.tif,0,0,10000,10000,5
Airs,271,train/image/christchurch_659.tif,train/label/christchurch_659.tif,0,0,10000,10000,6
Airs,272,train/image/christchurch_485.tif,train/label/christchurch_485.tif,0,0,10000,10000,7
Airs,273,train/image/christchurch_714.tif,train/label/christchurch_714.tif,0,0,10000,10000,8
Airs,274,train/image/christchurch_702.tif,train/label/christchurch_702.tif,0,0,10000,10000,9
Airs,275,train/image/christchurch_708.tif,train/label/christchurch_708.tif,0,0,10000,10000,10
Airs,276,train/image/christchurch_76.tif,train/label/christchurch_76.tif,0,0,10000,10000,11
Airs,277,train/image/christchurch_444.tif,train/label/christchurch_444.tif,0,0,10000,10000,12
Airs,278,train/image/christchurch_147.tif,train/label/christchurch_147.tif,0,0,10000,10000,13
Airs,279,train/image/christchurch_176.tif,train/label/christchurch_176.tif,0,0,10000,10000,14
Airs,280,train/image/christchurch_486.tif,train/label/christchurch_486.tif,0,0,10000,10000,5
Airs,281,train/image/christchurch_590.tif,train/label/christchurch_590.tif,0,0,10000,10000,6
Airs,282,train/image/christchurch_143.tif,train/label/christchurch_143.tif,0,0,10000,10000,7
Airs,283,train/image/christchurch_202.tif,train/label/christchurch_202.tif,0,0,10000,10000,8
Airs,284,train/image/christchurch_1040.tif,train/label/christchurch_1040.tif,0,0,10000,10000,9
Airs,285,train/image/christchurch_478.tif,train/label/christchurch_478.tif,0,0,10000,10000,10
Airs,286,train/image/christchurch_66.tif,train/label/christchurch_66.tif,0,0,10000,10000,11
Airs,287,train/image/christchurch_919.tif,train/label/christchurch_919.tif,0,0,10000,10000,12
Airs,288,train/image/christchurch_819.tif,train/label/christchurch_819.tif,0,0,10000,10000,13
Airs,289,train/image/christchurch_717.tif,train/label/christchurch_717.tif,0,0,10000,10000,14
Airs,290,train/image/christchurch_383.tif,train/label/christchurch_383.tif,0,0,10000,10000,5
Airs,291,train/image/christchurch_206.tif,train/label/christchurch_206.tif,0,0,10000,10000,6
Airs,292,train/image/christchurch_101.tif,train/label/christchurch_101.tif,0,0,10000,10000,7
Airs,293,train/image/christchurch_495.tif,train/label/christchurch_495.tif,0,0,10000,10000,8
Airs,294,train/image/christchurch_890.tif,train/label/christchurch_890.tif,0,0,10000,10000,9
Airs,295,train/image/christchurch_790.tif,train/label/christchurch_790.tif,0,0,10000,10000,10
Airs,296,train/image/christchurch_712.tif,train/label/christchurch_712.tif,0,0,10000,10000,11
Airs,297,train/image/christchurch_752.tif,train/label/christchurch_752.tif,0,0,10000,10000,12
Airs,298,train/image/christchurch_33.tif,train/label/christchurch_33.tif,0,0,10000,10000,13
Airs,299,train/image/christchurch_434.tif,train/label/christchurch_434.tif,0,0,10000,10000,14
Airs,300,train/image/christchurch_952.tif,train/label/christchurch_952.tif,0,0,10000,10000,5
Airs,301,train/image/christchurch_754.tif,train/label/christchurch_754.tif,0,0,10000,10000,6
