dataset_cls,tile_id,img_path,label_path,x0,y0,patch_width,patch_height,fold_id
MiniworldChristchurch,135,train/41_x.tif,train/41_y.tif,0,0,1500,1500,43
MiniworldChristchurch,138,train/44_x.tif,train/44_y.tif,0,0,1500,1500,44
MiniworldChristchurch,139,train/45_x.tif,train/45_y.tif,0,0,1500,1500,45
MiniworldChristchurch,140,train/46_x.tif,train/46_y.tif,0,0,1500,1500,46
MiniworldChristchurch,141,train/47_x.tif,train/47_y.tif,0,0,1500,1500,47
MiniworldChristchurch,142,train/48_x.tif,train/48_y.tif,0,0,1500,1500,48
MiniworldChristchurch,144,train/50_x.tif,train/50_y.tif,0,0,1500,1500,49
MiniworldChristchurch,145,train/51_x.tif,train/51_y.tif,0,0,1500,1500,50
MiniworldChristchurch,146,train/52_x.tif,train/52_y.tif,0,0,1500,1500,51
MiniworldChristchurch,147,train/53_x.tif,train/53_y.tif,0,0,1500,1500,52
MiniworldChristchurch,148,train/54_x.tif,train/54_y.tif,0,0,1500,1500,53
MiniworldChristchurch,149,train/55_x.tif,train/55_y.tif,0,0,1500,1500,54
MiniworldChristchurch,150,train/56_x.tif,train/56_y.tif,0,0,1500,1500,55
MiniworldChristchurch,151,train/57_x.tif,train/57_y.tif,0,0,1500,1500,56
MiniworldChristchurch,152,train/58_x.tif,train/58_y.tif,0,0,1500,1500,57
MiniworldChristchurch,153,train/59_x.tif,train/59_y.tif,0,0,1500,1500,58
MiniworldChristchurch,154,train/60_x.tif,train/60_y.tif,0,0,1500,1500,59
MiniworldChristchurch,155,train/61_x.tif,train/61_y.tif,0,0,1500,1500,60
MiniworldChristchurch,156,train/62_x.tif,train/62_y.tif,0,0,1500,1500,61
MiniworldChristchurch,157,train/63_x.tif,train/63_y.tif,0,0,1500,1500,62
MiniworldChristchurch,158,train/64_x.tif,train/64_y.tif,0,0,1500,1500,63
MiniworldChristchurch,159,train/65_x.tif,train/65_y.tif,0,0,1500,1500,0
MiniworldChristchurch,160,train/66_x.tif,train/66_y.tif,0,0,1500,1500,1
MiniworldChristchurch,161,train/67_x.tif,train/67_y.tif,0,0,1500,1500,2
MiniworldChristchurch,162,train/68_x.tif,train/68_y.tif,0,0,1500,1500,3
MiniworldChristchurch,163,train/69_x.tif,train/69_y.tif,0,0,1500,1500,4
MiniworldChristchurch,164,train/70_x.tif,train/70_y.tif,0,0,1500,1500,5
MiniworldChristchurch,165,train/71_x.tif,train/71_y.tif,0,0,1500,1500,6
MiniworldChristchurch,166,train/72_x.tif,train/72_y.tif,0,0,1500,1500,7
MiniworldChristchurch,168,train/74_x.tif,train/74_y.tif,0,0,1500,1500,8
MiniworldChristchurch,169,train/75_x.tif,train/75_y.tif,0,0,1500,1500,9
MiniworldChristchurch,170,train/76_x.tif,train/76_y.tif,0,0,1500,1500,10
MiniworldChristchurch,171,train/77_x.tif,train/77_y.tif,0,0,1500,1500,11
MiniworldChristchurch,172,train/78_x.tif,train/78_y.tif,0,0,1500,1500,12
MiniworldChristchurch,173,train/79_x.tif,train/79_y.tif,0,0,1500,1500,13
MiniworldChristchurch,174,train/80_x.tif,train/80_y.tif,0,0,1500,1500,14
MiniworldChristchurch,175,train/81_x.tif,train/81_y.tif,0,0,1500,1500,15
MiniworldChristchurch,176,train/82_x.tif,train/82_y.tif,0,0,1500,1500,16
MiniworldChristchurch,177,train/83_x.tif,train/83_y.tif,0,0,1500,1500,17
MiniworldChristchurch,178,train/84_x.tif,train/84_y.tif,0,0,1500,1500,18
MiniworldChristchurch,179,train/85_x.tif,train/85_y.tif,0,0,1500,1500,19
MiniworldChristchurch,180,train/86_x.tif,train/86_y.tif,0,0,1500,1500,20
MiniworldChristchurch,181,train/87_x.tif,train/87_y.tif,0,0,1500,1500,21
MiniworldChristchurch,182,train/88_x.tif,train/88_y.tif,0,0,1500,1500,22
MiniworldChristchurch,184,train/90_x.tif,train/90_y.tif,0,0,1500,1500,23
MiniworldChristchurch,185,train/91_x.tif,train/91_y.tif,0,0,1500,1500,24
MiniworldChristchurch,186,train/92_x.tif,train/92_y.tif,0,0,1500,1500,25
MiniworldChristchurch,187,train/93_x.tif,train/93_y.tif,0,0,1500,1500,26
MiniworldChristchurch,188,train/94_x.tif,train/94_y.tif,0,0,1500,1500,27
MiniworldChristchurch,189,train/95_x.tif,train/95_y.tif,0,0,1500,477,28
MiniworldChristchurch,190,train/96_x.tif,train/96_y.tif,0,0,1500,1500,29
MiniworldChristchurch,192,train/98_x.tif,train/98_y.tif,0,0,1500,1500,30
MiniworldChristchurch,193,train/99_x.tif,train/99_y.tif,0,0,1500,1500,31
MiniworldChristchurch,194,train/100_x.tif,train/100_y.tif,0,0,1500,1500,32
MiniworldChristchurch,195,train/101_x.tif,train/101_y.tif,0,0,1500,1500,33
MiniworldChristchurch,196,train/102_x.tif,train/102_y.tif,0,0,1500,1500,34
MiniworldChristchurch,198,train/104_x.tif,train/104_y.tif,0,0,1500,1500,35
MiniworldChristchurch,199,train/105_x.tif,train/105_y.tif,0,0,1500,1500,36
MiniworldChristchurch,201,train/107_x.tif,train/107_y.tif,0,0,1500,1500,37
MiniworldChristchurch,202,train/108_x.tif,train/108_y.tif,0,0,1500,1500,38
MiniworldChristchurch,203,train/109_x.tif,train/109_y.tif,0,0,1500,1500,39
MiniworldChristchurch,204,train/110_x.tif,train/110_y.tif,0,0,1500,1500,40
MiniworldChristchurch,205,train/111_x.tif,train/111_y.tif,0,0,1500,1500,41
MiniworldChristchurch,206,train/112_x.tif,train/112_y.tif,0,0,1500,1500,42
MiniworldChristchurch,207,train/113_x.tif,train/113_y.tif,0,0,1500,1500,43
MiniworldChristchurch,208,train/114_x.tif,train/114_y.tif,0,0,1500,1500,44
MiniworldChristchurch,209,train/115_x.tif,train/115_y.tif,0,0,1500,1500,45
MiniworldChristchurch,210,train/116_x.tif,train/116_y.tif,0,0,1500,477,46
MiniworldChristchurch,211,train/117_x.tif,train/117_y.tif,0,0,1500,1500,47
MiniworldChristchurch,212,train/118_x.tif,train/118_y.tif,0,0,1500,1500,48
MiniworldChristchurch,213,train/119_x.tif,train/119_y.tif,0,0,1500,1500,49
MiniworldChristchurch,214,train/120_x.tif,train/120_y.tif,0,0,1500,1500,50
MiniworldChristchurch,215,train/121_x.tif,train/121_y.tif,0,0,1500,1500,51
MiniworldChristchurch,216,train/122_x.tif,train/122_y.tif,0,0,1500,1500,52
MiniworldChristchurch,217,train/123_x.tif,train/123_y.tif,0,0,1500,1500,53
MiniworldChristchurch,218,train/124_x.tif,train/124_y.tif,0,0,1500,1500,54
MiniworldChristchurch,219,train/125_x.tif,train/125_y.tif,0,0,1500,1500,55
MiniworldChristchurch,220,train/126_x.tif,train/126_y.tif,0,0,1500,1500,56
MiniworldChristchurch,221,train/127_x.tif,train/127_y.tif,0,0,1500,1500,57
MiniworldChristchurch,222,train/128_x.tif,train/128_y.tif,0,0,1500,1500,58
MiniworldChristchurch,223,train/129_x.tif,train/129_y.tif,0,0,1500,1500,59
MiniworldChristchurch,224,train/130_x.tif,train/130_y.tif,0,0,1500,1500,60
MiniworldChristchurch,225,train/131_x.tif,train/131_y.tif,0,0,1500,1500,61
MiniworldChristchurch,226,train/132_x.tif,train/132_y.tif,0,0,1500,1500,62
MiniworldChristchurch,227,train/133_x.tif,train/133_y.tif,0,0,1500,1500,63
MiniworldChristchurch,228,train/134_x.tif,train/134_y.tif,0,0,1500,1500,0
MiniworldChristchurch,229,train/135_x.tif,train/135_y.tif,0,0,1500,1500,1
MiniworldChristchurch,230,train/136_x.tif,train/136_y.tif,0,0,1500,1500,2
MiniworldChristchurch,231,train/137_x.tif,train/137_y.tif,0,0,1500,1500,3
MiniworldChristchurch,232,train/138_x.tif,train/138_y.tif,0,0,1500,1500,4
MiniworldChristchurch,234,train/140_x.tif,train/140_y.tif,0,0,1500,1500,5
MiniworldChristchurch,235,train/141_x.tif,train/141_y.tif,0,0,1500,1500,6
MiniworldChristchurch,236,train/142_x.tif,train/142_y.tif,0,0,1500,1500,7
MiniworldChristchurch,237,train/143_x.tif,train/143_y.tif,0,0,1500,1500,8
MiniworldChristchurch,239,train/145_x.tif,train/145_y.tif,0,0,1500,1500,9
MiniworldChristchurch,240,train/146_x.tif,train/146_y.tif,0,0,1500,1500,10
MiniworldChristchurch,241,train/147_x.tif,train/147_y.tif,0,0,1500,1500,11
MiniworldChristchurch,242,train/148_x.tif,train/148_y.tif,0,0,1500,1500,12
MiniworldChristchurch,243,train/149_x.tif,train/149_y.tif,0,0,1500,1500,13
MiniworldChristchurch,244,train/150_x.tif,train/150_y.tif,0,0,1500,1500,14
MiniworldChristchurch,246,train/152_x.tif,train/152_y.tif,0,0,1500,1500,15
MiniworldChristchurch,247,train/153_x.tif,train/153_y.tif,0,0,1500,1500,16
MiniworldChristchurch,248,train/154_x.tif,train/154_y.tif,0,0,1500,1500,17
MiniworldChristchurch,249,train/155_x.tif,train/155_y.tif,0,0,1500,1500,18
MiniworldChristchurch,250,train/156_x.tif,train/156_y.tif,0,0,1500,1500,19
MiniworldChristchurch,251,train/157_x.tif,train/157_y.tif,0,0,1500,1500,20
MiniworldChristchurch,252,train/158_x.tif,train/158_y.tif,0,0,1500,1500,21
MiniworldChristchurch,254,train/160_x.tif,train/160_y.tif,0,0,1500,1500,22
MiniworldChristchurch,256,train/162_x.tif,train/162_y.tif,0,0,1500,477,23
MiniworldChristchurch,258,train/164_x.tif,train/164_y.tif,0,0,1500,1500,24
MiniworldChristchurch,259,train/165_x.tif,train/165_y.tif,0,0,1500,1500,25
MiniworldChristchurch,260,train/166_x.tif,train/166_y.tif,0,0,1500,1500,26
MiniworldChristchurch,261,train/167_x.tif,train/167_y.tif,0,0,1500,1500,27
MiniworldChristchurch,262,train/168_x.tif,train/168_y.tif,0,0,1500,1500,28
MiniworldChristchurch,263,train/169_x.tif,train/169_y.tif,0,0,1500,1500,29
MiniworldChristchurch,264,train/170_x.tif,train/170_y.tif,0,0,1500,1500,30
MiniworldChristchurch,265,train/171_x.tif,train/171_y.tif,0,0,1500,1500,31
MiniworldChristchurch,266,train/172_x.tif,train/172_y.tif,0,0,1500,1500,32
MiniworldChristchurch,267,train/173_x.tif,train/173_y.tif,0,0,1500,1500,33
MiniworldChristchurch,268,train/174_x.tif,train/174_y.tif,0,0,1500,1500,34
MiniworldChristchurch,269,train/175_x.tif,train/175_y.tif,0,0,1500,1500,35
MiniworldChristchurch,271,train/177_x.tif,train/177_y.tif,0,0,1500,1500,36
MiniworldChristchurch,273,train/179_x.tif,train/179_y.tif,0,0,1500,1500,37
MiniworldChristchurch,274,train/180_x.tif,train/180_y.tif,0,0,1500,1500,38
MiniworldChristchurch,276,train/182_x.tif,train/182_y.tif,0,0,1500,1500,39
MiniworldChristchurch,277,train/183_x.tif,train/183_y.tif,0,0,1500,1500,40
MiniworldChristchurch,278,train/184_x.tif,train/184_y.tif,0,0,1500,1500,41
MiniworldChristchurch,280,train/186_x.tif,train/186_y.tif,0,0,1500,1500,42
MiniworldChristchurch,281,train/187_x.tif,train/187_y.tif,0,0,1500,1500,43
MiniworldChristchurch,283,train/189_x.tif,train/189_y.tif,0,0,1500,1500,44
MiniworldChristchurch,285,train/191_x.tif,train/191_y.tif,0,0,1500,1500,45
MiniworldChristchurch,286,train/192_x.tif,train/192_y.tif,0,0,1500,1500,46
MiniworldChristchurch,287,train/193_x.tif,train/193_y.tif,0,0,1500,1500,47
MiniworldChristchurch,288,train/194_x.tif,train/194_y.tif,0,0,1500,1500,48
MiniworldChristchurch,289,train/195_x.tif,train/195_y.tif,0,0,1500,1500,49
MiniworldChristchurch,290,train/196_x.tif,train/196_y.tif,0,0,1500,1500,50
MiniworldChristchurch,291,train/197_x.tif,train/197_y.tif,0,0,1500,1500,51
MiniworldChristchurch,292,train/198_x.tif,train/198_y.tif,0,0,1500,1500,52
MiniworldChristchurch,293,train/199_x.tif,train/199_y.tif,0,0,1500,1500,53
MiniworldChristchurch,294,train/200_x.tif,train/200_y.tif,0,0,1500,1500,54
MiniworldChristchurch,295,train/201_x.tif,train/201_y.tif,0,0,1500,1500,55
MiniworldChristchurch,296,train/202_x.tif,train/202_y.tif,0,0,1500,1500,56
MiniworldChristchurch,297,train/203_x.tif,train/203_y.tif,0,0,1500,1500,57
MiniworldChristchurch,298,train/204_x.tif,train/204_y.tif,0,0,1500,1500,58
MiniworldChristchurch,299,train/205_x.tif,train/205_y.tif,0,0,1500,1500,59
MiniworldChristchurch,300,train/206_x.tif,train/206_y.tif,0,0,1500,477,60
MiniworldChristchurch,301,train/207_x.tif,train/207_y.tif,0,0,1500,1500,61
MiniworldChristchurch,302,train/208_x.tif,train/208_y.tif,0,0,1500,1500,62
MiniworldChristchurch,303,train/209_x.tif,train/209_y.tif,0,0,1500,1500,63
MiniworldChristchurch,305,train/211_x.tif,train/211_y.tif,0,0,1500,1500,0
MiniworldChristchurch,306,train/212_x.tif,train/212_y.tif,0,0,1500,1500,1
MiniworldChristchurch,307,train/213_x.tif,train/213_y.tif,0,0,1500,1500,2
MiniworldChristchurch,308,train/214_x.tif,train/214_y.tif,0,0,1500,1500,3
MiniworldChristchurch,310,train/216_x.tif,train/216_y.tif,0,0,1500,1500,4
MiniworldChristchurch,311,train/217_x.tif,train/217_y.tif,0,0,1500,1500,5
MiniworldChristchurch,312,train/218_x.tif,train/218_y.tif,0,0,1500,1500,6
MiniworldChristchurch,313,train/219_x.tif,train/219_y.tif,0,0,1500,1500,7
MiniworldChristchurch,314,train/220_x.tif,train/220_y.tif,0,0,1500,1500,8
MiniworldChristchurch,315,train/221_x.tif,train/221_y.tif,0,0,1500,1500,9
MiniworldChristchurch,316,train/222_x.tif,train/222_y.tif,0,0,1500,1500,10
MiniworldChristchurch,317,train/223_x.tif,train/223_y.tif,0,0,1500,1500,11
MiniworldChristchurch,319,train/225_x.tif,train/225_y.tif,0,0,1500,1500,12
MiniworldChristchurch,320,train/226_x.tif,train/226_y.tif,0,0,1500,1500,13
MiniworldChristchurch,322,train/228_x.tif,train/228_y.tif,0,0,1500,1500,14
MiniworldChristchurch,323,train/229_x.tif,train/229_y.tif,0,0,1500,1500,15
MiniworldChristchurch,324,train/230_x.tif,train/230_y.tif,0,0,1500,1500,16
MiniworldChristchurch,326,train/232_x.tif,train/232_y.tif,0,0,1500,1500,17
MiniworldChristchurch,327,train/233_x.tif,train/233_y.tif,0,0,1500,1500,18
MiniworldChristchurch,328,train/234_x.tif,train/234_y.tif,0,0,1500,1500,19
MiniworldChristchurch,330,train/236_x.tif,train/236_y.tif,0,0,1500,1500,20
MiniworldChristchurch,331,train/237_x.tif,train/237_y.tif,0,0,1500,1500,21
MiniworldChristchurch,332,train/238_x.tif,train/238_y.tif,0,0,1500,1500,22
MiniworldChristchurch,333,train/239_x.tif,train/239_y.tif,0,0,1500,1500,23
MiniworldChristchurch,334,train/240_x.tif,train/240_y.tif,0,0,1500,1500,24
MiniworldChristchurch,335,train/241_x.tif,train/241_y.tif,0,0,1500,1500,25
MiniworldChristchurch,336,train/242_x.tif,train/242_y.tif,0,0,1500,1500,26
MiniworldChristchurch,337,train/243_x.tif,train/243_y.tif,0,0,1500,1500,27
MiniworldChristchurch,338,train/244_x.tif,train/244_y.tif,0,0,1500,1500,28
MiniworldChristchurch,339,train/245_x.tif,train/245_y.tif,0,0,1500,1500,29
MiniworldChristchurch,340,train/246_x.tif,train/246_y.tif,0,0,1500,1500,30
MiniworldChristchurch,341,train/247_x.tif,train/247_y.tif,0,0,1500,1500,31
MiniworldChristchurch,342,train/248_x.tif,train/248_y.tif,0,0,1500,1500,32
MiniworldChristchurch,343,train/249_x.tif,train/249_y.tif,0,0,1500,1500,33
MiniworldChristchurch,344,train/250_x.tif,train/250_y.tif,0,0,1500,1500,34
MiniworldChristchurch,345,train/251_x.tif,train/251_y.tif,0,0,1500,1500,35
MiniworldChristchurch,346,train/252_x.tif,train/252_y.tif,0,0,1500,1500,36
MiniworldChristchurch,347,train/253_x.tif,train/253_y.tif,0,0,1500,1500,37
MiniworldChristchurch,348,train/254_x.tif,train/254_y.tif,0,0,1500,1500,38
MiniworldChristchurch,349,train/255_x.tif,train/255_y.tif,0,0,1500,1500,39
MiniworldChristchurch,350,train/256_x.tif,train/256_y.tif,0,0,1500,1500,40
MiniworldChristchurch,351,train/257_x.tif,train/257_y.tif,0,0,1500,1500,41
MiniworldChristchurch,352,train/258_x.tif,train/258_y.tif,0,0,1500,1500,42
MiniworldChristchurch,353,train/259_x.tif,train/259_y.tif,0,0,1500,1500,43
MiniworldChristchurch,354,train/260_x.tif,train/260_y.tif,0,0,1500,1500,44
MiniworldChristchurch,355,train/261_x.tif,train/261_y.tif,0,0,1500,1500,45
MiniworldChristchurch,356,train/262_x.tif,train/262_y.tif,0,0,1500,1500,46
MiniworldChristchurch,357,train/263_x.tif,train/263_y.tif,0,0,1500,1500,47
MiniworldChristchurch,358,train/264_x.tif,train/264_y.tif,0,0,1500,1500,48
MiniworldChristchurch,359,train/265_x.tif,train/265_y.tif,0,0,1500,1500,49
MiniworldChristchurch,360,train/266_x.tif,train/266_y.tif,0,0,1500,1500,50
MiniworldChristchurch,362,train/268_x.tif,train/268_y.tif,0,0,1500,1500,51
MiniworldChristchurch,364,train/270_x.tif,train/270_y.tif,0,0,1500,1500,52
MiniworldChristchurch,367,train/273_x.tif,train/273_y.tif,0,0,1500,1500,53
MiniworldChristchurch,368,train/274_x.tif,train/274_y.tif,0,0,1500,1500,54
MiniworldChristchurch,369,train/275_x.tif,train/275_y.tif,0,0,1500,1500,55
MiniworldChristchurch,370,train/276_x.tif,train/276_y.tif,0,0,1500,1500,56
MiniworldChristchurch,371,train/277_x.tif,train/277_y.tif,0,0,1500,1500,57
MiniworldChristchurch,372,train/278_x.tif,train/278_y.tif,0,0,1500,1500,58
MiniworldChristchurch,375,train/281_x.tif,train/281_y.tif,0,0,1500,1500,59
MiniworldChristchurch,376,train/282_x.tif,train/282_y.tif,0,0,1500,1500,60
MiniworldChristchurch,377,train/283_x.tif,train/283_y.tif,0,0,1500,1500,61
MiniworldChristchurch,378,train/284_x.tif,train/284_y.tif,0,0,1500,1500,62
MiniworldChristchurch,380,train/286_x.tif,train/286_y.tif,0,0,1500,1500,63
MiniworldChristchurch,381,train/287_x.tif,train/287_y.tif,0,0,1500,1500,0
MiniworldChristchurch,382,train/288_x.tif,train/288_y.tif,0,0,1500,1500,1
MiniworldChristchurch,383,train/289_x.tif,train/289_y.tif,0,0,1500,1500,2
