city,tile_id,img_path,label_path,x0,y0,patch_width,patch_height,fold_id,origin_tile
DigitanieV2,2,Biarritz/Biarritz_EPSG32630_2.tif,Biarritz/COS9/Biarritz_2-v4.tif,0,0,2048,2048,2,Biarritz/BIARRITZ_20140902_T_TOA_reproj-EPSG:32630.tif
DigitanieV2,3,Biarritz/Biarritz_EPSG32630_3.tif,Biarritz/COS9/Biarritz_3-v4.tif,0,0,2048,2048,3,Biarritz/BIARRITZ_20140902_T_TOA_reproj-EPSG:32630.tif
DigitanieV2,4,Biarritz/Biarritz_EPSG32630_4.tif,Biarritz/COS9/Biarritz_4-v4.tif,0,0,2048,2048,4,Biarritz/BIARRITZ_20140902_T_TOA_reproj-EPSG:32630.tif
DigitanieV2,5,Biarritz/Biarritz_EPSG32630_5.tif,Biarritz/COS9/Biarritz_5-v4.tif,0,0,2048,2048,5,Biarritz/BIARRITZ_20140902_T_TOA_reproj-EPSG:32630.tif
DigitanieV2,6,Biarritz/Biarritz_EPSG32630_6.tif,Biarritz/COS9/Biarritz_6-v4.tif,0,0,2048,2048,6,Biarritz/BIARRITZ_20140902_T_TOA_reproj-EPSG:32630.tif
DigitanieV2,7,Biarritz/Biarritz_EPSG32630_7.tif,Biarritz/COS9/Biarritz_7-v4.tif,0,0,2048,2048,7,Biarritz/BIARRITZ_20140902_T_TOA_reproj-EPSG:32630.tif
DigitanieV2,8,Biarritz/Biarritz_EPSG32630_8.tif,Biarritz/COS9/Biarritz_8-v4.tif,0,0,2048,2048,8,Biarritz/BIARRITZ_20140902_T_TOA_reproj-EPSG:32630.tif
DigitanieV2,9,Biarritz/Biarritz_EPSG32630_9.tif,Biarritz/COS9/Biarritz_9-v4.tif,0,0,2048,2048,9,Biarritz/BIARRITZ_20140902_T_TOA_reproj-EPSG:32630.tif
DigitanieV2,0,Brisbane/Brisbane_EPSG32756_0.tif,Brisbane/COS9/Brisbane_0-v4.tif,0,0,2048,2048,0,Brisbane/BRISBANE_20180316_T_TOA_reproj-EPSG:32756.tif
DigitanieV2,1,Brisbane/Brisbane_EPSG32756_1.tif,Brisbane/COS9/Brisbane_1-v4.tif,0,0,2048,2048,1,Brisbane/BRISBANE_20180316_T_TOA_reproj-EPSG:32756.tif
DigitanieV2,2,Brisbane/Brisbane_EPSG32756_2.tif,Brisbane/COS9/Brisbane_2-v4.tif,0,0,2048,2048,2,Brisbane/BRISBANE_20180316_T_TOA_reproj-EPSG:32756.tif
DigitanieV2,3,Brisbane/Brisbane_EPSG32756_3.tif,Brisbane/COS9/Brisbane_3-v4.tif,0,0,2048,2048,3,Brisbane/BRISBANE_20180316_T_TOA_reproj-EPSG:32756.tif
DigitanieV2,4,Brisbane/Brisbane_EPSG32756_4.tif,Brisbane/COS9/Brisbane_4-v4.tif,0,0,2048,2048,4,Brisbane/BRISBANE_20180316_T_TOA_reproj-EPSG:32756.tif
DigitanieV2,5,Brisbane/Brisbane_EPSG32756_5.tif,Brisbane/COS9/Brisbane_5-v4.tif,0,0,2048,2048,5,Brisbane/BRISBANE_20180316_T_TOA_reproj-EPSG:32756.tif
DigitanieV2,6,Brisbane/Brisbane_EPSG32756_6.tif,Brisbane/COS9/Brisbane_6-v4.tif,0,0,2048,2048,6,Brisbane/BRISBANE_20180316_T_TOA_reproj-EPSG:32756.tif
DigitanieV2,7,Brisbane/Brisbane_EPSG32756_7.tif,Brisbane/COS9/Brisbane_7-v4.tif,0,0,2048,2048,7,Brisbane/BRISBANE_20180316_T_TOA_reproj-EPSG:32756.tif
DigitanieV2,8,Brisbane/Brisbane_EPSG32756_8.tif,Brisbane/COS9/Brisbane_8-v4.tif,0,0,2048,2048,8,Brisbane/BRISBANE_20180316_T_TOA_reproj-EPSG:32756.tif
DigitanieV2,9,Brisbane/Brisbane_EPSG32756_9.tif,Brisbane/COS9/Brisbane_9-v4.tif,0,0,2048,2048,9,Brisbane/BRISBANE_20180316_T_TOA_reproj-EPSG:32756.tif
DigitanieV2,0,Can-Tho/Can-Tho_EPSG32648_0.tif,Can-Tho/COS9/Can-Tho_0-v4.tif,0,0,2048,2048,0,Can-Tho/Can-Tho_EPSG32648_
DigitanieV2,1,Can-Tho/Can-Tho_EPSG32648_1.tif,Can-Tho/COS9/Can-Tho_1-v4.tif,0,0,2048,2048,1,Can-Tho/Can-Tho_EPSG32648_
DigitanieV2,2,Can-Tho/Can-Tho_EPSG32648_2.tif,Can-Tho/COS9/Can-Tho_2-v4.tif,0,0,2048,2048,2,Can-Tho/Can-Tho_EPSG32648_
DigitanieV2,3,Can-Tho/Can-Tho_EPSG32648_3.tif,Can-Tho/COS9/Can-Tho_3-v4.tif,0,0,2048,2048,3,Can-Tho/Can-Tho_EPSG32648_
DigitanieV2,4,Can-Tho/Can-Tho_EPSG32648_4.tif,Can-Tho/COS9/Can-Tho_4-v4.tif,0,0,2048,2048,4,Can-Tho/Can-Tho_EPSG32648_
DigitanieV2,5,Can-Tho/Can-Tho_EPSG32648_5.tif,Can-Tho/COS9/Can-Tho_5-v4.tif,0,0,2048,2048,5,Can-Tho/Can-Tho_EPSG32648_
DigitanieV2,6,Can-Tho/Can-Tho_EPSG32648_6.tif,Can-Tho/COS9/Can-Tho_6-v4.tif,0,0,2048,2048,6,Can-Tho/Can-Tho_EPSG32648_
DigitanieV2,7,Can-Tho/Can-Tho_EPSG32648_7.tif,Can-Tho/COS9/Can-Tho_7-v4.tif,0,0,2048,2048,7,Can-Tho/Can-Tho_EPSG32648_
DigitanieV2,8,Can-Tho/Can-Tho_EPSG32648_8.tif,Can-Tho/COS9/Can-Tho_8-v4.tif,0,0,2048,2048,8,Can-Tho/Can-Tho_EPSG32648_
DigitanieV2,9,Can-Tho/Can-Tho_EPSG32648_9.tif,Can-Tho/COS9/Can-Tho_9-v4.tif,0,0,2048,2048,9,Can-Tho/Can-Tho_EPSG32648_
DigitanieV2,0,Helsinki/Helsinki_EPSG32635_0.tif,Helsinki/COS9/Helsinki_0-v4.tif,0,0,2048,2048,0,Helsinki/HELSINKI_20180222_T_TOA_reproj-EPSG:32635.tif
DigitanieV2,1,Helsinki/Helsinki_EPSG32635_1.tif,Helsinki/COS9/Helsinki_1-v4.tif,0,0,2048,2048,1,Helsinki/HELSINKI_20180222_T_TOA_reproj-EPSG:32635.tif
DigitanieV2,2,Helsinki/Helsinki_EPSG32635_2.tif,Helsinki/COS9/Helsinki_2-v4.tif,0,0,2048,2048,2,Helsinki/HELSINKI_20180222_T_TOA_reproj-EPSG:32635.tif
DigitanieV2,3,Helsinki/Helsinki_EPSG32635_3.tif,Helsinki/COS9/Helsinki_3-v4.tif,0,0,2048,2048,3,Helsinki/HELSINKI_20180222_T_TOA_reproj-EPSG:32635.tif
DigitanieV2,4,Helsinki/Helsinki_EPSG32635_4.tif,Helsinki/COS9/Helsinki_4-v4.tif,0,0,2048,2048,4,Helsinki/HELSINKI_20180222_T_TOA_reproj-EPSG:32635.tif
DigitanieV2,5,Helsinki/Helsinki_EPSG32635_5.tif,Helsinki/COS9/Helsinki_5-v4.tif,0,0,2048,2048,5,Helsinki/HELSINKI_20180222_T_TOA_reproj-EPSG:32635.tif
DigitanieV2,6,Helsinki/Helsinki_EPSG32635_6.tif,Helsinki/COS9/Helsinki_6-v4.tif,0,0,2048,2048,6,Helsinki/HELSINKI_20180222_T_TOA_reproj-EPSG:32635.tif
DigitanieV2,7,Helsinki/Helsinki_EPSG32635_7.tif,Helsinki/COS9/Helsinki_7-v4.tif,0,0,2048,2048,7,Helsinki/HELSINKI_20180222_T_TOA_reproj-EPSG:32635.tif
DigitanieV2,8,Helsinki/Helsinki_EPSG32635_8.tif,Helsinki/COS9/Helsinki_8-v4.tif,0,0,2048,2048,8,Helsinki/HELSINKI_20180222_T_TOA_reproj-EPSG:32635.tif
DigitanieV2,9,Helsinki/Helsinki_EPSG32635_9.tif,Helsinki/COS9/Helsinki_9-v4.tif,0,0,2048,2048,9,Helsinki/HELSINKI_20180222_T_TOA_reproj-EPSG:32635.tif
DigitanieV2,0,Maros/Maros_EPSG32750_0.tif,Maros/COS9/Maros_0-v4.tif,0,0,2048,2048,0,Maros/MAROS_20181005_T_TOA_reproj-EPSG:32750.tif
DigitanieV2,1,Maros/Maros_EPSG32750_1.tif,Maros/COS9/Maros_1-v4.tif,0,0,2048,2048,1,Maros/MAROS_20181005_T_TOA_reproj-EPSG:32750.tif
DigitanieV2,2,Maros/Maros_EPSG32750_2.tif,Maros/COS9/Maros_2-v4.tif,0,0,2048,2048,2,Maros/MAROS_20181005_T_TOA_reproj-EPSG:32750.tif
DigitanieV2,3,Maros/Maros_EPSG32750_3.tif,Maros/COS9/Maros_3-v4.tif,0,0,2048,2048,3,Maros/MAROS_20181005_T_TOA_reproj-EPSG:32750.tif
DigitanieV2,4,Maros/Maros_EPSG32750_4.tif,Maros/COS9/Maros_4-v4.tif,0,0,2048,2048,4,Maros/MAROS_20181005_T_TOA_reproj-EPSG:32750.tif
DigitanieV2,5,Maros/Maros_EPSG32750_5.tif,Maros/COS9/Maros_5-v4.tif,0,0,2048,2048,5,Maros/MAROS_20181005_T_TOA_reproj-EPSG:32750.tif
DigitanieV2,6,Maros/Maros_EPSG32750_6.tif,Maros/COS9/Maros_6-v4.tif,0,0,2048,2048,6,Maros/MAROS_20181005_T_TOA_reproj-EPSG:32750.tif
DigitanieV2,7,Maros/Maros_EPSG32750_7.tif,Maros/COS9/Maros_7-v4.tif,0,0,2048,2048,7,Maros/MAROS_20181005_T_TOA_reproj-EPSG:32750.tif
DigitanieV2,8,Maros/Maros_EPSG32750_8.tif,Maros/COS9/Maros_8-v4.tif,0,0,2048,2048,8,Maros/MAROS_20181005_T_TOA_reproj-EPSG:32750.tif
DigitanieV2,9,Maros/Maros_EPSG32750_9.tif,Maros/COS9/Maros_9-v4.tif,0,0,2048,2048,9,Maros/MAROS_20181005_T_TOA_reproj-EPSG:32750.tif
DigitanieV2,0,Montpellier/Montpellier_EPSG2154_0.tif,Montpellier/COS9/Montpellier_0-v4.tif,0,0,2048,2048,0,Montpellier/MONTPELLIER_20190912_T_TOA_reproj-EPSG:2154.tif
DigitanieV2,1,Montpellier/Montpellier_EPSG2154_1.tif,Montpellier/COS9/Montpellier_1-v4.tif,0,0,2048,2048,1,Montpellier/MONTPELLIER_20190912_T_TOA_reproj-EPSG:2154.tif
DigitanieV2,2,Montpellier/Montpellier_EPSG2154_2.tif,Montpellier/COS9/Montpellier_2-v4.tif,0,0,2048,2048,2,Montpellier/MONTPELLIER_20190912_T_TOA_reproj-EPSG:2154.tif
DigitanieV2,3,Montpellier/Montpellier_EPSG2154_3.tif,Montpellier/COS9/Montpellier_3-v4.tif,0,0,2048,2048,3,Montpellier/MONTPELLIER_20190912_T_TOA_reproj-EPSG:2154.tif
DigitanieV2,4,Montpellier/Montpellier_EPSG2154_4.tif,Montpellier/COS9/Montpellier_4-v4.tif,0,0,2048,2048,4,Montpellier/MONTPELLIER_20190912_T_TOA_reproj-EPSG:2154.tif
DigitanieV2,5,Montpellier/Montpellier_EPSG2154_5.tif,Montpellier/COS9/Montpellier_5-v4.tif,0,0,2048,2048,5,Montpellier/MONTPELLIER_20190912_T_TOA_reproj-EPSG:2154.tif
DigitanieV2,6,Montpellier/Montpellier_EPSG2154_6.tif,Montpellier/COS9/Montpellier_6-v4.tif,0,0,2048,2048,6,Montpellier/MONTPELLIER_20190912_T_TOA_reproj-EPSG:2154.tif
DigitanieV2,7,Montpellier/Montpellier_EPSG2154_7.tif,Montpellier/COS9/Montpellier_7-v4.tif,0,0,2048,2048,7,Montpellier/MONTPELLIER_20190912_T_TOA_reproj-EPSG:2154.tif
DigitanieV2,8,Montpellier/Montpellier_EPSG2154_8.tif,Montpellier/COS9/Montpellier_8-v4.tif,0,0,2048,2048,8,Montpellier/MONTPELLIER_20190912_T_TOA_reproj-EPSG:2154.tif
DigitanieV2,9,Montpellier/Montpellier_EPSG2154_9.tif,Montpellier/COS9/Montpellier_9-v4.tif,0,0,2048,2048,9,Montpellier/MONTPELLIER_20190912_T_TOA_reproj-EPSG:2154.tif
DigitanieV2,0,Munich/Munich_EPSG32632_0.tif,Munich/COS9/Munich_0-v4.tif,0,0,2048,2048,0,Munich/MUNICH_20181012_T_TOA_reproj-EPSG:32632.tif
DigitanieV2,1,Munich/Munich_EPSG32632_1.tif,Munich/COS9/Munich_1-v4.tif,0,0,2048,2048,1,Munich/MUNICH_20181012_T_TOA_reproj-EPSG:32632.tif
DigitanieV2,2,Munich/Munich_EPSG32632_2.tif,Munich/COS9/Munich_2-v4.tif,0,0,2048,2048,2,Munich/MUNICH_20181012_T_TOA_reproj-EPSG:32632.tif
DigitanieV2,3,Munich/Munich_EPSG32632_3.tif,Munich/COS9/Munich_3-v4.tif,0,0,2048,2048,3,Munich/MUNICH_20181012_T_TOA_reproj-EPSG:32632.tif
DigitanieV2,4,Munich/Munich_EPSG32632_4.tif,Munich/COS9/Munich_4-v4.tif,0,0,2048,2048,4,Munich/MUNICH_20181012_T_TOA_reproj-EPSG:32632.tif
DigitanieV2,5,Munich/Munich_EPSG32632_5.tif,Munich/COS9/Munich_5-v4.tif,0,0,2048,2048,5,Munich/MUNICH_20181012_T_TOA_reproj-EPSG:32632.tif
DigitanieV2,6,Munich/Munich_EPSG32632_6.tif,Munich/COS9/Munich_6-v4.tif,0,0,2048,2048,6,Munich/MUNICH_20181012_T_TOA_reproj-EPSG:32632.tif
DigitanieV2,7,Munich/Munich_EPSG32632_7.tif,Munich/COS9/Munich_7-v4.tif,0,0,2048,2048,7,Munich/MUNICH_20181012_T_TOA_reproj-EPSG:32632.tif
DigitanieV2,8,Munich/Munich_EPSG32632_8.tif,Munich/COS9/Munich_8-v4.tif,0,0,2048,2048,8,Munich/MUNICH_20181012_T_TOA_reproj-EPSG:32632.tif
DigitanieV2,9,Munich/Munich_EPSG32632_9.tif,Munich/COS9/Munich_9-v4.tif,0,0,2048,2048,9,Munich/MUNICH_20181012_T_TOA_reproj-EPSG:32632.tif
DigitanieV2,0,Nantes/Nantes_EPSG32630_0.tif,Nantes/COS9/Nantes_0-v4.tif,0,0,2048,2048,0,Nantes/NANTES_20131220_T_TOA_reproj-EPSG:32630.tif
DigitanieV2,1,Nantes/Nantes_EPSG32630_1.tif,Nantes/COS9/Nantes_1-v4.tif,0,0,2048,2048,1,Nantes/NANTES_20131220_T_TOA_reproj-EPSG:32630.tif
DigitanieV2,2,Nantes/Nantes_EPSG32630_2.tif,Nantes/COS9/Nantes_2-v4.tif,0,0,2048,2048,2,Nantes/NANTES_20131220_T_TOA_reproj-EPSG:32630.tif
DigitanieV2,3,Nantes/Nantes_EPSG32630_3.tif,Nantes/COS9/Nantes_3-v4.tif,0,0,2048,2048,3,Nantes/NANTES_20131220_T_TOA_reproj-EPSG:32630.tif
DigitanieV2,4,Nantes/Nantes_EPSG32630_4.tif,Nantes/COS9/Nantes_4-v4.tif,0,0,2048,2048,4,Nantes/NANTES_20131220_T_TOA_reproj-EPSG:32630.tif
DigitanieV2,5,Nantes/Nantes_EPSG32630_5.tif,Nantes/COS9/Nantes_5-v4.tif,0,0,2048,2048,5,Nantes/NANTES_20131220_T_TOA_reproj-EPSG:32630.tif
DigitanieV2,6,Nantes/Nantes_EPSG32630_6.tif,Nantes/COS9/Nantes_6-v4.tif,0,0,2048,2048,6,Nantes/NANTES_20131220_T_TOA_reproj-EPSG:32630.tif
DigitanieV2,7,Nantes/Nantes_EPSG32630_7.tif,Nantes/COS9/Nantes_7-v4.tif,0,0,2048,2048,7,Nantes/NANTES_20131220_T_TOA_reproj-EPSG:32630.tif
DigitanieV2,8,Nantes/Nantes_EPSG32630_8.tif,Nantes/COS9/Nantes_8-v4.tif,0,0,2048,2048,8,Nantes/NANTES_20131220_T_TOA_reproj-EPSG:32630.tif
DigitanieV2,9,Nantes/Nantes_EPSG32630_9.tif,Nantes/COS9/Nantes_9-v4.tif,0,0,2048,2048,9,Nantes/NANTES_20131220_T_TOA_reproj-EPSG:32630.tif
DigitanieV2,0,Paris/Paris_EPSG2154_0.tif,Paris/COS9/Paris_0-v4.tif,0,0,2048,2048,0,Paris/PARIS_20180326_T_TOA_reproj-EPSG:2154.tif
DigitanieV2,1,Paris/Paris_EPSG2154_1.tif,Paris/COS9/Paris_1-v4.tif,0,0,2048,2048,1,Paris/PARIS_20180326_T_TOA_reproj-EPSG:2154.tif
DigitanieV2,2,Paris/Paris_EPSG2154_2.tif,Paris/COS9/Paris_2-v4.tif,0,0,2048,2048,2,Paris/PARIS_20180326_T_TOA_reproj-EPSG:2154.tif
DigitanieV2,3,Paris/Paris_EPSG2154_3.tif,Paris/COS9/Paris_3-v4.tif,0,0,2048,2048,3,Paris/PARIS_20180326_T_TOA_reproj-EPSG:2154.tif
DigitanieV2,4,Paris/Paris_EPSG2154_4.tif,Paris/COS9/Paris_4-v4.tif,0,0,2048,2048,4,Paris/PARIS_20180326_T_TOA_reproj-EPSG:2154.tif
DigitanieV2,5,Paris/Paris_EPSG2154_5.tif,Paris/COS9/Paris_5-v4.tif,0,0,2048,2048,5,Paris/PARIS_20180326_T_TOA_reproj-EPSG:2154.tif
DigitanieV2,6,Paris/Paris_EPSG2154_6.tif,Paris/COS9/Paris_6-v4.tif,0,0,2048,2048,6,Paris/PARIS_20180326_T_TOA_reproj-EPSG:2154.tif
DigitanieV2,7,Paris/Paris_EPSG2154_7.tif,Paris/COS9/Paris_7-v4.tif,0,0,2048,2048,7,Paris/PARIS_20180326_T_TOA_reproj-EPSG:2154.tif
DigitanieV2,8,Paris/Paris_EPSG2154_8.tif,Paris/COS9/Paris_8-v4.tif,0,0,2048,2048,8,Paris/PARIS_20180326_T_TOA_reproj-EPSG:2154.tif
DigitanieV2,9,Paris/Paris_EPSG2154_9.tif,Paris/COS9/Paris_9-v4.tif,0,0,2048,2048,9,Paris/PARIS_20180326_T_TOA_reproj-EPSG:2154.tif
DigitanieV2,0,Shanghai/Shanghai_EPSG32651_0.tif,Shanghai/COS9/Shanghai_0-v4.tif,0,0,2048,2048,0,Shanghai/SHANGHAI_20170913_T_TOA_reproj-EPSG:32651.tif
DigitanieV2,1,Shanghai/Shanghai_EPSG32651_1.tif,Shanghai/COS9/Shanghai_1-v4.tif,0,0,2048,2048,1,Shanghai/SHANGHAI_20170913_T_TOA_reproj-EPSG:32651.tif
DigitanieV2,2,Shanghai/Shanghai_EPSG32651_2.tif,Shanghai/COS9/Shanghai_2-v4.tif,0,0,2048,2048,2,Shanghai/SHANGHAI_20170913_T_TOA_reproj-EPSG:32651.tif
DigitanieV2,3,Shanghai/Shanghai_EPSG32651_3.tif,Shanghai/COS9/Shanghai_3-v4.tif,0,0,2048,2048,3,Shanghai/SHANGHAI_20170913_T_TOA_reproj-EPSG:32651.tif
DigitanieV2,4,Shanghai/Shanghai_EPSG32651_4.tif,Shanghai/COS9/Shanghai_4-v4.tif,0,0,2048,2048,4,Shanghai/SHANGHAI_20170913_T_TOA_reproj-EPSG:32651.tif
DigitanieV2,5,Shanghai/Shanghai_EPSG32651_5.tif,Shanghai/COS9/Shanghai_5-v4.tif,0,0,2048,2048,5,Shanghai/SHANGHAI_20170913_T_TOA_reproj-EPSG:32651.tif
DigitanieV2,6,Shanghai/Shanghai_EPSG32651_6.tif,Shanghai/COS9/Shanghai_6-v4.tif,0,0,2048,2048,6,Shanghai/SHANGHAI_20170913_T_TOA_reproj-EPSG:32651.tif
DigitanieV2,7,Shanghai/Shanghai_EPSG32651_7.tif,Shanghai/COS9/Shanghai_7-v4.tif,0,0,2048,2048,7,Shanghai/SHANGHAI_20170913_T_TOA_reproj-EPSG:32651.tif
DigitanieV2,8,Shanghai/Shanghai_EPSG32651_8.tif,Shanghai/COS9/Shanghai_8-v4.tif,0,0,2048,2048,8,Shanghai/SHANGHAI_20170913_T_TOA_reproj-EPSG:32651.tif
DigitanieV2,9,Shanghai/Shanghai_EPSG32651_9.tif,Shanghai/COS9/Shanghai_9-v4.tif,0,0,2048,2048,9,Shanghai/SHANGHAI_20170913_T_TOA_reproj-EPSG:32651.tif
DigitanieV2,0,Strasbourg/Strasbourg_EPSG32632_0.tif,Strasbourg/COS9/Strasbourg_0-v4.tif,0,0,2048,2048,0,Strasbourg/STRASBOURG_20180620_T_TOA_reproj-EPSG:32632.tif
DigitanieV2,1,Strasbourg/Strasbourg_EPSG32632_1.tif,Strasbourg/COS9/Strasbourg_1-v4.tif,0,0,2048,2048,1,Strasbourg/STRASBOURG_20180620_T_TOA_reproj-EPSG:32632.tif
DigitanieV2,2,Strasbourg/Strasbourg_EPSG32632_2.tif,Strasbourg/COS9/Strasbourg_2-v4.tif,0,0,2048,2048,2,Strasbourg/STRASBOURG_20180620_T_TOA_reproj-EPSG:32632.tif
DigitanieV2,3,Strasbourg/Strasbourg_EPSG32632_3.tif,Strasbourg/COS9/Strasbourg_3-v4.tif,0,0,2048,2048,3,Strasbourg/STRASBOURG_20180620_T_TOA_reproj-EPSG:32632.tif
DigitanieV2,4,Strasbourg/Strasbourg_EPSG32632_4.tif,Strasbourg/COS9/Strasbourg_4-v4.tif,0,0,2048,2048,4,Strasbourg/STRASBOURG_20180620_T_TOA_reproj-EPSG:32632.tif
DigitanieV2,5,Strasbourg/Strasbourg_EPSG32632_5.tif,Strasbourg/COS9/Strasbourg_5-v4.tif,0,0,2048,2048,5,Strasbourg/STRASBOURG_20180620_T_TOA_reproj-EPSG:32632.tif
DigitanieV2,6,Strasbourg/Strasbourg_EPSG32632_6.tif,Strasbourg/COS9/Strasbourg_6-v4.tif,0,0,2048,2048,6,Strasbourg/STRASBOURG_20180620_T_TOA_reproj-EPSG:32632.tif
DigitanieV2,7,Strasbourg/Strasbourg_EPSG32632_7.tif,Strasbourg/COS9/Strasbourg_7-v4.tif,0,0,2048,2048,7,Strasbourg/STRASBOURG_20180620_T_TOA_reproj-EPSG:32632.tif
DigitanieV2,8,Strasbourg/Strasbourg_EPSG32632_8.tif,Strasbourg/COS9/Strasbourg_8-v4.tif,0,0,2048,2048,8,Strasbourg/STRASBOURG_20180620_T_TOA_reproj-EPSG:32632.tif
DigitanieV2,9,Strasbourg/Strasbourg_EPSG32632_9.tif,Strasbourg/COS9/Strasbourg_9-v4.tif,0,0,2048,2048,9,Strasbourg/STRASBOURG_20180620_T_TOA_reproj-EPSG:32632.tif
DigitanieV2,0,Tianjin/Tianjin_32650_0.tif,Tianjin/COS9/Tianjin_0-v4.tif,0,0,2048,2048,0,Tianjin/TIANJIN_20170929_T_TOA_reproj-EPSG:32650.tif
DigitanieV2,1,Tianjin/Tianjin_32650_1.tif,Tianjin/COS9/Tianjin_1-v4.tif,0,0,2048,2048,1,Tianjin/TIANJIN_20170929_T_TOA_reproj-EPSG:32650.tif
DigitanieV2,2,Tianjin/Tianjin_32650_2.tif,Tianjin/COS9/Tianjin_2-v4.tif,0,0,2048,2048,2,Tianjin/TIANJIN_20170929_T_TOA_reproj-EPSG:32650.tif
DigitanieV2,3,Tianjin/Tianjin_32650_3.tif,Tianjin/COS9/Tianjin_3-v4.tif,0,0,2048,2048,3,Tianjin/TIANJIN_20170929_T_TOA_reproj-EPSG:32650.tif
DigitanieV2,4,Tianjin/Tianjin_32650_4.tif,Tianjin/COS9/Tianjin_4-v4.tif,0,0,2048,2048,4,Tianjin/TIANJIN_20170929_T_TOA_reproj-EPSG:32650.tif
DigitanieV2,5,Tianjin/Tianjin_32650_5.tif,Tianjin/COS9/Tianjin_5-v4.tif,0,0,2048,2048,5,Tianjin/TIANJIN_20170929_T_TOA_reproj-EPSG:32650.tif
DigitanieV2,6,Tianjin/Tianjin_32650_6.tif,Tianjin/COS9/Tianjin_6-v4.tif,0,0,2048,2048,6,Tianjin/TIANJIN_20170929_T_TOA_reproj-EPSG:32650.tif
DigitanieV2,7,Tianjin/Tianjin_32650_7.tif,Tianjin/COS9/Tianjin_7-v4.tif,0,0,2048,2048,7,Tianjin/TIANJIN_20170929_T_TOA_reproj-EPSG:32650.tif
DigitanieV2,8,Tianjin/Tianjin_32650_8.tif,Tianjin/COS9/Tianjin_8-v4.tif,0,0,2048,2048,8,Tianjin/TIANJIN_20170929_T_TOA_reproj-EPSG:32650.tif
DigitanieV2,9,Tianjin/Tianjin_32650_9.tif,Tianjin/COS9/Tianjin_9-v4.tif,0,0,2048,2048,9,Tianjin/TIANJIN_20170929_T_TOA_reproj-EPSG:32650.tif
