dataset_cls,tile_id,img_path,label_path,x0,y0,patch_width,patch_height,fold_id
SemcityToulouse,23,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_02.tif,semantic_05/TLS_GT/TLS_GT_02_1.tif,876,2589,876,863,23
SemcityToulouse,24,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_02.tif,semantic_05/TLS_GT/TLS_GT_02_1.tif,1752,0,876,863,24
SemcityToulouse,25,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_02.tif,semantic_05/TLS_GT/TLS_GT_02_1.tif,1752,876,876,863,25
SemcityToulouse,26,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_02.tif,semantic_05/TLS_GT/TLS_GT_02_1.tif,1752,1752,876,863,26
SemcityToulouse,27,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_02.tif,semantic_05/TLS_GT/TLS_GT_02_1.tif,1752,2589,876,863,27
SemcityToulouse,28,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_02.tif,semantic_05/TLS_GT/TLS_GT_02_1.tif,2628,0,876,863,28
SemcityToulouse,29,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_02.tif,semantic_05/TLS_GT/TLS_GT_02_1.tif,2628,876,876,863,29
SemcityToulouse,30,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_02.tif,semantic_05/TLS_GT/TLS_GT_02_1.tif,2628,1752,876,863,30
SemcityToulouse,31,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_02.tif,semantic_05/TLS_GT/TLS_GT_02_1.tif,2628,2589,876,863,31
SemcityToulouse,32,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_03.tif,semantic_05/TLS_GT/TLS_GT_03_1.tif,0,0,876,863,32
SemcityToulouse,33,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_03.tif,semantic_05/TLS_GT/TLS_GT_03_1.tif,0,876,876,863,33
SemcityToulouse,34,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_03.tif,semantic_05/TLS_GT/TLS_GT_03_1.tif,0,1752,876,863,34
SemcityToulouse,35,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_03.tif,semantic_05/TLS_GT/TLS_GT_03_1.tif,0,2589,876,863,35
SemcityToulouse,36,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_03.tif,semantic_05/TLS_GT/TLS_GT_03_1.tif,876,0,876,863,36
SemcityToulouse,37,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_03.tif,semantic_05/TLS_GT/TLS_GT_03_1.tif,876,876,876,863,37
SemcityToulouse,38,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_03.tif,semantic_05/TLS_GT/TLS_GT_03_1.tif,876,1752,876,863,38
SemcityToulouse,39,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_03.tif,semantic_05/TLS_GT/TLS_GT_03_1.tif,876,2589,876,863,39
SemcityToulouse,40,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_03.tif,semantic_05/TLS_GT/TLS_GT_03_1.tif,1752,0,876,863,40
SemcityToulouse,41,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_03.tif,semantic_05/TLS_GT/TLS_GT_03_1.tif,1752,876,876,863,41
SemcityToulouse,42,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_03.tif,semantic_05/TLS_GT/TLS_GT_03_1.tif,1752,1752,876,863,42
SemcityToulouse,43,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_03.tif,semantic_05/TLS_GT/TLS_GT_03_1.tif,1752,2589,876,863,43
SemcityToulouse,44,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_03.tif,semantic_05/TLS_GT/TLS_GT_03_1.tif,2628,0,876,863,44
SemcityToulouse,45,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_03.tif,semantic_05/TLS_GT/TLS_GT_03_1.tif,2628,876,876,863,45
SemcityToulouse,46,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_03.tif,semantic_05/TLS_GT/TLS_GT_03_1.tif,2628,1752,876,863,46
SemcityToulouse,47,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_03.tif,semantic_05/TLS_GT/TLS_GT_03_1.tif,2628,2589,876,863,47
SemcityToulouse,48,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_04.tif,semantic_05/TLS_GT/TLS_GT_04_1.tif,0,0,876,863,48
SemcityToulouse,49,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_04.tif,semantic_05/TLS_GT/TLS_GT_04_1.tif,0,876,876,863,49
SemcityToulouse,50,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_04.tif,semantic_05/TLS_GT/TLS_GT_04_1.tif,0,1752,876,863,50
SemcityToulouse,51,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_04.tif,semantic_05/TLS_GT/TLS_GT_04_1.tif,0,2589,876,863,51
SemcityToulouse,52,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_04.tif,semantic_05/TLS_GT/TLS_GT_04_1.tif,876,0,876,863,52
SemcityToulouse,53,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_04.tif,semantic_05/TLS_GT/TLS_GT_04_1.tif,876,876,876,863,53
SemcityToulouse,54,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_04.tif,semantic_05/TLS_GT/TLS_GT_04_1.tif,876,1752,876,863,54
SemcityToulouse,55,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_04.tif,semantic_05/TLS_GT/TLS_GT_04_1.tif,876,2589,876,863,55
SemcityToulouse,56,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_04.tif,semantic_05/TLS_GT/TLS_GT_04_1.tif,1752,0,876,863,56
SemcityToulouse,57,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_04.tif,semantic_05/TLS_GT/TLS_GT_04_1.tif,1752,876,876,863,57
SemcityToulouse,58,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_04.tif,semantic_05/TLS_GT/TLS_GT_04_1.tif,1752,1752,876,863,58
SemcityToulouse,59,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_04.tif,semantic_05/TLS_GT/TLS_GT_04_1.tif,1752,2589,876,863,59
SemcityToulouse,60,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_04.tif,semantic_05/TLS_GT/TLS_GT_04_1.tif,2628,0,876,863,60
SemcityToulouse,61,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_04.tif,semantic_05/TLS_GT/TLS_GT_04_1.tif,2628,876,876,863,61
SemcityToulouse,62,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_04.tif,semantic_05/TLS_GT/TLS_GT_04_1.tif,2628,1752,876,863,62
SemcityToulouse,63,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_04.tif,semantic_05/TLS_GT/TLS_GT_04_1.tif,2628,2589,876,863,63
SemcityToulouse,64,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_05.tif,semantic_05/TLS_GT/TLS_GT_05_1.tif,0,0,876,863,0
SemcityToulouse,65,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_05.tif,semantic_05/TLS_GT/TLS_GT_05_1.tif,0,876,876,863,1
SemcityToulouse,66,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_05.tif,semantic_05/TLS_GT/TLS_GT_05_1.tif,0,1752,876,863,2
SemcityToulouse,67,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_05.tif,semantic_05/TLS_GT/TLS_GT_05_1.tif,0,2589,876,863,3
SemcityToulouse,68,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_05.tif,semantic_05/TLS_GT/TLS_GT_05_1.tif,876,0,876,863,4
SemcityToulouse,69,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_05.tif,semantic_05/TLS_GT/TLS_GT_05_1.tif,876,876,876,863,5
SemcityToulouse,70,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_05.tif,semantic_05/TLS_GT/TLS_GT_05_1.tif,876,1752,876,863,6
SemcityToulouse,71,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_05.tif,semantic_05/TLS_GT/TLS_GT_05_1.tif,876,2589,876,863,7
SemcityToulouse,72,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_05.tif,semantic_05/TLS_GT/TLS_GT_05_1.tif,1752,0,876,863,8
SemcityToulouse,73,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_05.tif,semantic_05/TLS_GT/TLS_GT_05_1.tif,1752,876,876,863,9
SemcityToulouse,74,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_05.tif,semantic_05/TLS_GT/TLS_GT_05_1.tif,1752,1752,876,863,10
SemcityToulouse,75,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_05.tif,semantic_05/TLS_GT/TLS_GT_05_1.tif,1752,2589,876,863,11
SemcityToulouse,76,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_05.tif,semantic_05/TLS_GT/TLS_GT_05_1.tif,2628,0,876,863,12
SemcityToulouse,77,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_05.tif,semantic_05/TLS_GT/TLS_GT_05_1.tif,2628,876,876,863,13
SemcityToulouse,78,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_05.tif,semantic_05/TLS_GT/TLS_GT_05_1.tif,2628,1752,876,863,14
SemcityToulouse,79,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_05.tif,semantic_05/TLS_GT/TLS_GT_05_1.tif,2628,2589,876,863,15
SemcityToulouse,80,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_06.tif,semantic_05/TLS_GT/TLS_GT_06_1.tif,0,0,876,863,16
SemcityToulouse,81,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_06.tif,semantic_05/TLS_GT/TLS_GT_06_1.tif,0,876,876,863,17
SemcityToulouse,82,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_06.tif,semantic_05/TLS_GT/TLS_GT_06_1.tif,0,1752,876,863,18
SemcityToulouse,83,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_06.tif,semantic_05/TLS_GT/TLS_GT_06_1.tif,0,2589,876,863,19
SemcityToulouse,84,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_06.tif,semantic_05/TLS_GT/TLS_GT_06_1.tif,876,0,876,863,20
SemcityToulouse,85,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_06.tif,semantic_05/TLS_GT/TLS_GT_06_1.tif,876,876,876,863,21
SemcityToulouse,86,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_06.tif,semantic_05/TLS_GT/TLS_GT_06_1.tif,876,1752,876,863,22
SemcityToulouse,87,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_06.tif,semantic_05/TLS_GT/TLS_GT_06_1.tif,876,2589,876,863,23
SemcityToulouse,88,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_06.tif,semantic_05/TLS_GT/TLS_GT_06_1.tif,1752,0,876,863,24
SemcityToulouse,89,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_06.tif,semantic_05/TLS_GT/TLS_GT_06_1.tif,1752,876,876,863,25
SemcityToulouse,90,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_06.tif,semantic_05/TLS_GT/TLS_GT_06_1.tif,1752,1752,876,863,26
SemcityToulouse,91,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_06.tif,semantic_05/TLS_GT/TLS_GT_06_1.tif,1752,2589,876,863,27
SemcityToulouse,92,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_06.tif,semantic_05/TLS_GT/TLS_GT_06_1.tif,2628,0,876,863,28
SemcityToulouse,93,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_06.tif,semantic_05/TLS_GT/TLS_GT_06_1.tif,2628,876,876,863,29
SemcityToulouse,94,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_06.tif,semantic_05/TLS_GT/TLS_GT_06_1.tif,2628,1752,876,863,30
SemcityToulouse,95,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_06.tif,semantic_05/TLS_GT/TLS_GT_06_1.tif,2628,2589,876,863,31
SemcityToulouse,96,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_07.tif,semantic_05/TLS_GT/TLS_GT_07_1.tif,0,0,876,863,32
SemcityToulouse,97,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_07.tif,semantic_05/TLS_GT/TLS_GT_07_1.tif,0,876,876,863,33
SemcityToulouse,98,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_07.tif,semantic_05/TLS_GT/TLS_GT_07_1.tif,0,1752,876,863,34
SemcityToulouse,99,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_07.tif,semantic_05/TLS_GT/TLS_GT_07_1.tif,0,2589,876,863,35
SemcityToulouse,100,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_07.tif,semantic_05/TLS_GT/TLS_GT_07_1.tif,876,0,876,863,36
SemcityToulouse,101,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_07.tif,semantic_05/TLS_GT/TLS_GT_07_1.tif,876,876,876,863,37
SemcityToulouse,102,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_07.tif,semantic_05/TLS_GT/TLS_GT_07_1.tif,876,1752,876,863,38
SemcityToulouse,103,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_07.tif,semantic_05/TLS_GT/TLS_GT_07_1.tif,876,2589,876,863,39
SemcityToulouse,104,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_07.tif,semantic_05/TLS_GT/TLS_GT_07_1.tif,1752,0,876,863,40
SemcityToulouse,105,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_07.tif,semantic_05/TLS_GT/TLS_GT_07_1.tif,1752,876,876,863,41
SemcityToulouse,106,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_07.tif,semantic_05/TLS_GT/TLS_GT_07_1.tif,1752,1752,876,863,42
SemcityToulouse,107,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_07.tif,semantic_05/TLS_GT/TLS_GT_07_1.tif,1752,2589,876,863,43
SemcityToulouse,108,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_07.tif,semantic_05/TLS_GT/TLS_GT_07_1.tif,2628,0,876,863,44
SemcityToulouse,109,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_07.tif,semantic_05/TLS_GT/TLS_GT_07_1.tif,2628,876,876,863,45
SemcityToulouse,110,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_07.tif,semantic_05/TLS_GT/TLS_GT_07_1.tif,2628,1752,876,863,46
SemcityToulouse,111,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_07.tif,semantic_05/TLS_GT/TLS_GT_07_1.tif,2628,2589,876,863,47
SemcityToulouse,112,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_08.tif,semantic_05/TLS_GT/TLS_GT_08_1.tif,0,0,876,863,48
SemcityToulouse,113,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_08.tif,semantic_05/TLS_GT/TLS_GT_08_1.tif,0,876,876,863,49
SemcityToulouse,114,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_08.tif,semantic_05/TLS_GT/TLS_GT_08_1.tif,0,1752,876,863,50
SemcityToulouse,115,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_08.tif,semantic_05/TLS_GT/TLS_GT_08_1.tif,0,2589,876,863,51
SemcityToulouse,116,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_08.tif,semantic_05/TLS_GT/TLS_GT_08_1.tif,876,0,876,863,52
SemcityToulouse,117,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_08.tif,semantic_05/TLS_GT/TLS_GT_08_1.tif,876,876,876,863,53
SemcityToulouse,118,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_08.tif,semantic_05/TLS_GT/TLS_GT_08_1.tif,876,1752,876,863,54
SemcityToulouse,119,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_08.tif,semantic_05/TLS_GT/TLS_GT_08_1.tif,876,2589,876,863,55
SemcityToulouse,120,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_08.tif,semantic_05/TLS_GT/TLS_GT_08_1.tif,1752,0,876,863,56
SemcityToulouse,121,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_08.tif,semantic_05/TLS_GT/TLS_GT_08_1.tif,1752,876,876,863,57
SemcityToulouse,122,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_08.tif,semantic_05/TLS_GT/TLS_GT_08_1.tif,1752,1752,876,863,58
SemcityToulouse,123,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_08.tif,semantic_05/TLS_GT/TLS_GT_08_1.tif,1752,2589,876,863,59
SemcityToulouse,124,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_08.tif,semantic_05/TLS_GT/TLS_GT_08_1.tif,2628,0,876,863,60
SemcityToulouse,125,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_08.tif,semantic_05/TLS_GT/TLS_GT_08_1.tif,2628,876,876,863,61
SemcityToulouse,126,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_08.tif,semantic_05/TLS_GT/TLS_GT_08_1.tif,2628,1752,876,863,62
SemcityToulouse,127,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_08.tif,semantic_05/TLS_GT/TLS_GT_08_1.tif,2628,2589,876,863,63
SemcityToulouse,128,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_09.tif,semantic_05/TLS_GT/TLS_GT_09_1.tif,0,0,876,863,0
SemcityToulouse,129,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_09.tif,semantic_05/TLS_GT/TLS_GT_09_1.tif,0,876,876,863,1
SemcityToulouse,130,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_09.tif,semantic_05/TLS_GT/TLS_GT_09_1.tif,0,1752,876,863,2
SemcityToulouse,131,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_09.tif,semantic_05/TLS_GT/TLS_GT_09_1.tif,0,2589,876,863,3
SemcityToulouse,132,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_09.tif,semantic_05/TLS_GT/TLS_GT_09_1.tif,876,0,876,863,4
SemcityToulouse,133,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_09.tif,semantic_05/TLS_GT/TLS_GT_09_1.tif,876,876,876,863,5
SemcityToulouse,134,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_09.tif,semantic_05/TLS_GT/TLS_GT_09_1.tif,876,1752,876,863,6
SemcityToulouse,135,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_09.tif,semantic_05/TLS_GT/TLS_GT_09_1.tif,876,2589,876,863,7
SemcityToulouse,136,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_09.tif,semantic_05/TLS_GT/TLS_GT_09_1.tif,1752,0,876,863,8
SemcityToulouse,137,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_09.tif,semantic_05/TLS_GT/TLS_GT_09_1.tif,1752,876,876,863,9
SemcityToulouse,138,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_09.tif,semantic_05/TLS_GT/TLS_GT_09_1.tif,1752,1752,876,863,10
SemcityToulouse,139,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_09.tif,semantic_05/TLS_GT/TLS_GT_09_1.tif,1752,2589,876,863,11
SemcityToulouse,140,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_09.tif,semantic_05/TLS_GT/TLS_GT_09_1.tif,2628,0,876,863,12
SemcityToulouse,141,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_09.tif,semantic_05/TLS_GT/TLS_GT_09_1.tif,2628,876,876,863,13
SemcityToulouse,142,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_09.tif,semantic_05/TLS_GT/TLS_GT_09_1.tif,2628,1752,876,863,14
SemcityToulouse,143,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_09.tif,semantic_05/TLS_GT/TLS_GT_09_1.tif,2628,2589,876,863,15
SemcityToulouse,144,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_10.tif,semantic_05/TLS_GT/TLS_GT_10_1.tif,0,0,876,863,16
SemcityToulouse,145,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_10.tif,semantic_05/TLS_GT/TLS_GT_10_1.tif,0,876,876,863,17
SemcityToulouse,146,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_10.tif,semantic_05/TLS_GT/TLS_GT_10_1.tif,0,1752,876,863,18
SemcityToulouse,147,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_10.tif,semantic_05/TLS_GT/TLS_GT_10_1.tif,0,2589,876,863,19
SemcityToulouse,148,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_10.tif,semantic_05/TLS_GT/TLS_GT_10_1.tif,876,0,876,863,20
SemcityToulouse,149,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_10.tif,semantic_05/TLS_GT/TLS_GT_10_1.tif,876,876,876,863,21
SemcityToulouse,150,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_10.tif,semantic_05/TLS_GT/TLS_GT_10_1.tif,876,1752,876,863,22
SemcityToulouse,151,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_10.tif,semantic_05/TLS_GT/TLS_GT_10_1.tif,876,2589,876,863,23
SemcityToulouse,152,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_10.tif,semantic_05/TLS_GT/TLS_GT_10_1.tif,1752,0,876,863,24
SemcityToulouse,153,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_10.tif,semantic_05/TLS_GT/TLS_GT_10_1.tif,1752,876,876,863,25
SemcityToulouse,154,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_10.tif,semantic_05/TLS_GT/TLS_GT_10_1.tif,1752,1752,876,863,26
SemcityToulouse,155,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_10.tif,semantic_05/TLS_GT/TLS_GT_10_1.tif,1752,2589,876,863,27
SemcityToulouse,156,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_10.tif,semantic_05/TLS_GT/TLS_GT_10_1.tif,2628,0,876,863,28
SemcityToulouse,157,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_10.tif,semantic_05/TLS_GT/TLS_GT_10_1.tif,2628,876,876,863,29
SemcityToulouse,158,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_10.tif,semantic_05/TLS_GT/TLS_GT_10_1.tif,2628,1752,876,863,30
SemcityToulouse,159,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_10.tif,semantic_05/TLS_GT/TLS_GT_10_1.tif,2628,2589,876,863,31
SemcityToulouse,160,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_11.tif,semantic_05/TLS_GT/TLS_GT_11_1.tif,0,0,876,863,32
SemcityToulouse,161,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_11.tif,semantic_05/TLS_GT/TLS_GT_11_1.tif,0,876,876,863,33
SemcityToulouse,162,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_11.tif,semantic_05/TLS_GT/TLS_GT_11_1.tif,0,1752,876,863,34
SemcityToulouse,163,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_11.tif,semantic_05/TLS_GT/TLS_GT_11_1.tif,0,2589,876,863,35
SemcityToulouse,164,img_multispec_05/TLS_BDSD_M/TLS_BDSD_M_11.tif,semantic_05/TLS_GT/TLS_GT_11_1.tif,876,0,876,863,36
